site_id,model_b_state,confidence,reason,days_since_last,active_days_30,active_days_90,active_days_180,active_days_365,as_of_date
INDIA_SITE_0037906,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037907,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0037908,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037909,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037910,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0037911,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037912,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0037913,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0037914,DORMANT,HIGH,No detection for >90d,519,0,0,0,0,2026-09-03
INDIA_SITE_0037915,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037916,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0037917,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037918,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0037919,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037920,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037921,DORMANT,HIGH,No detection for >90d,519,0,0,0,0,2026-09-03
INDIA_SITE_0037922,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0037923,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0037924,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037925,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037926,DORMANT,HIGH,No detection for >90d,512,0,0,0,0,2026-09-03
INDIA_SITE_0037927,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0037928,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0037929,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037930,DORMANT,HIGH,No detection for >90d,512,0,0,0,0,2026-09-03
INDIA_SITE_0037931,DORMANT,HIGH,No detection for >90d,513,0,0,0,0,2026-09-03
INDIA_SITE_0037932,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0037933,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037934,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0037935,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0037936,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037937,DORMANT,HIGH,No detection for >90d,513,0,0,0,0,2026-09-03
INDIA_SITE_0037938,DORMANT,HIGH,No detection for >90d,527,0,0,0,0,2026-09-03
INDIA_SITE_0037939,DORMANT,HIGH,No detection for >90d,515,0,0,0,0,2026-09-03
INDIA_SITE_0037940,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0037941,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037942,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0037943,DORMANT,HIGH,No detection for >90d,484,0,0,0,0,2026-09-03
INDIA_SITE_0037944,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0037945,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0037946,DORMANT,HIGH,No detection for >90d,506,0,0,0,0,2026-09-03
INDIA_SITE_0037947,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0037948,DORMANT,HIGH,No detection for >90d,527,0,0,0,0,2026-09-03
INDIA_SITE_0037949,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037950,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037951,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0037952,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0037953,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0037954,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0037955,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037956,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0037957,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0037958,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0037959,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037960,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037961,DORMANT,HIGH,No detection for >90d,257,0,0,0,1,2026-09-03
INDIA_SITE_0037962,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0037963,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037964,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0037965,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0037966,DORMANT,HIGH,No detection for >90d,527,0,0,0,0,2026-09-03
INDIA_SITE_0037967,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037968,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037969,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037970,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037971,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0037972,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0037973,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037974,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037975,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037976,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037977,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0037978,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0037979,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0037980,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0037981,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037982,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0037983,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0037984,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037985,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0037986,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0037987,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037988,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037989,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037990,DORMANT,HIGH,No detection for >90d,358,0,0,0,1,2026-09-03
INDIA_SITE_0037991,DORMANT,HIGH,No detection for >90d,509,0,0,0,0,2026-09-03
INDIA_SITE_0037992,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0037993,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0037994,DORMANT,HIGH,No detection for >90d,513,0,0,0,0,2026-09-03
INDIA_SITE_0037995,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0037996,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0037997,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0037998,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0037999,DORMANT,HIGH,No detection for >90d,498,0,0,0,0,2026-09-03
INDIA_SITE_0038000,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0038001,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038002,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038003,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038004,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0038005,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038006,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038007,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038008,DORMANT,HIGH,No detection for >90d,498,0,0,0,0,2026-09-03
INDIA_SITE_0038009,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038010,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0038011,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038012,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038013,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038014,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038015,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0038016,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038017,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038018,DORMANT,HIGH,No detection for >90d,530,0,0,0,0,2026-09-03
INDIA_SITE_0038019,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038020,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038021,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0038022,DORMANT,HIGH,No detection for >90d,502,0,0,0,0,2026-09-03
INDIA_SITE_0038023,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0038024,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038025,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038026,DORMANT,HIGH,No detection for >90d,471,0,0,0,0,2026-09-03
INDIA_SITE_0038027,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038028,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038029,DORMANT,HIGH,No detection for >90d,502,0,0,0,0,2026-09-03
INDIA_SITE_0038030,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038031,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0038032,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038033,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038034,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038035,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038036,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038037,DORMANT,HIGH,No detection for >90d,267,0,0,0,2,2026-09-03
INDIA_SITE_0038038,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0038039,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038040,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0038041,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038042,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038043,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038044,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038045,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038046,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038047,DORMANT,HIGH,No detection for >90d,273,0,0,0,2,2026-09-03
INDIA_SITE_0038048,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038049,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038050,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0038051,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0038052,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038053,DORMANT,HIGH,No detection for >90d,508,0,0,0,0,2026-09-03
INDIA_SITE_0038054,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038055,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038056,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038057,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038058,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0038059,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038060,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038061,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038062,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0038063,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0038064,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038065,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038066,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038067,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038068,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038069,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038070,DORMANT,HIGH,No detection for >90d,481,0,0,0,0,2026-09-03
INDIA_SITE_0038071,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038072,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038073,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038074,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038075,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038076,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038077,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038078,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038079,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0038080,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038081,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038082,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0038083,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0038084,DORMANT,HIGH,No detection for >90d,253,0,0,0,1,2026-09-03
INDIA_SITE_0038085,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0038086,DORMANT,HIGH,No detection for >90d,479,0,0,0,0,2026-09-03
INDIA_SITE_0038087,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038088,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038089,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038090,DORMANT,HIGH,No detection for >90d,507,0,0,0,0,2026-09-03
INDIA_SITE_0038091,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038092,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038093,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038094,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038095,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038096,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038097,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0038098,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038099,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038100,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038101,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038102,DORMANT,HIGH,No detection for >90d,510,0,0,0,0,2026-09-03
INDIA_SITE_0038103,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038104,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038105,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038106,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038107,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038108,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0038109,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038110,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038111,DORMANT,HIGH,No detection for >90d,515,0,0,0,0,2026-09-03
INDIA_SITE_0038112,DORMANT,HIGH,No detection for >90d,471,0,0,0,0,2026-09-03
INDIA_SITE_0038113,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0038114,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0038115,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038116,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038117,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0038118,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0038119,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0038120,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038121,DORMANT,HIGH,No detection for >90d,513,0,0,0,0,2026-09-03
INDIA_SITE_0038122,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038123,DORMANT,HIGH,No detection for >90d,530,0,0,0,0,2026-09-03
INDIA_SITE_0038124,DORMANT,HIGH,No detection for >90d,508,0,0,0,0,2026-09-03
INDIA_SITE_0038125,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0038126,DORMANT,HIGH,No detection for >90d,512,0,0,0,0,2026-09-03
INDIA_SITE_0038127,DORMANT,HIGH,No detection for >90d,505,0,0,0,0,2026-09-03
INDIA_SITE_0038128,DORMANT,HIGH,No detection for >90d,481,0,0,0,0,2026-09-03
INDIA_SITE_0038129,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0038130,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0038131,DORMANT,HIGH,No detection for >90d,263,0,0,0,1,2026-09-03
INDIA_SITE_0038132,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038133,DORMANT,HIGH,No detection for >90d,508,0,0,0,0,2026-09-03
INDIA_SITE_0038134,DORMANT,MEDIUM,No detection for >90d,92,0,0,1,1,2026-09-03
INDIA_SITE_0038135,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038136,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038137,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038138,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0038139,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038140,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0038141,DORMANT,HIGH,No detection for >90d,509,0,0,0,0,2026-09-03
INDIA_SITE_0038142,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038143,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0038144,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038145,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0038146,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0038147,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038148,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038149,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038150,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038151,DORMANT,HIGH,No detection for >90d,527,0,0,0,0,2026-09-03
INDIA_SITE_0038152,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0038153,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0038154,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038155,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038156,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0038157,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038158,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038159,DORMANT,HIGH,No detection for >90d,479,0,0,0,0,2026-09-03
INDIA_SITE_0038160,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0038161,DORMANT,HIGH,No detection for >90d,510,0,0,0,0,2026-09-03
INDIA_SITE_0038162,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0038163,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038164,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038165,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038166,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038167,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0038168,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038169,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038170,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038171,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038172,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038173,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0038174,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038175,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038176,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038177,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038178,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0038179,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0038180,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038181,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038182,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038183,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0038184,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0038185,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038186,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0038187,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038188,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0038189,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
